"bbref_id","season","age","team","league","position","games_played","minutes_played","PER","TS_perc","three_point_rate","FTr","ORB_perc","DRB_perc","TRB_perc","AST_perc","STL_perc","BLK_perc","TOV_perc","USG_perc","OWS","DWS","WS","WS_per_48","OBPM","DBPM","BPM","VORP","team_flag"
"hilljo01","2012",24,"TOT","NBA","C",39,551,15.8,0.522,0.018,0.285,12.8,26.3,19.5,4.7,1.3,3.6,14.3,17.9,0.5,0.8,1.4,0.118,-2.8,0.8,-2.1,0,TRUE
"hilljo01","2012",24,"HOU","NBA","C",32,469,15.1,0.529,0.022,0.289,11.5,27,19.2,4.7,1,3.4,13.6,17.1,0.5,0.7,1.1,0.118,-2.8,0.6,-2.3,0,FALSE
"hilljo01","2012",24,"LAL","NBA","C",7,82,19.3,0.492,0,0.267,20,22.1,21.1,4.2,3.2,5.3,17.3,22.6,0,0.2,0.2,0.12,-2.7,1.9,-0.8,0,FALSE
"hilljo01","2013",25,"LAL","NBA","PF",29,458,18.5,0.533,0.013,0.394,20.3,19.7,20,4.7,0.9,3,12.5,20.2,0.9,0.5,1.4,0.147,-0.7,-0.9,-1.6,0,TRUE
"hilljo01","2014",26,"LAL","NBA","PF",72,1500,19.3,0.579,0.002,0.347,13.8,24.3,19,5.9,0.9,3.1,11.1,19.7,3.1,1.3,4.4,0.141,-0.5,-0.2,-0.7,0.5,TRUE
"hilljo01","2015",27,"LAL","NBA","C",70,1874,16.2,0.494,0.014,0.216,9.9,23.4,16.4,9.5,0.9,2.3,11.1,22.7,1.1,1.1,2.2,0.055,-2,-0.6,-2.6,-0.3,TRUE
"hilljo01","2016",28,"IND","NBA","C",73,1513,16.4,0.534,0.002,0.228,11.3,21.2,16.3,9.5,1.2,2,13.2,20.3,1.6,2.3,3.9,0.124,-1.7,0.9,-0.7,0.5,TRUE
"hilljo01","2017",29,"MIN","NBA","C",7,47,5.5,0.432,0,0.154,19.6,15.1,17.4,0,1.1,0,22.4,16.8,-0.1,0,0,-0.033,-6.7,-6.2,-12.9,-0.1,TRUE
"hillso01","2014",22,"IND","NBA","SF",28,226,7.6,0.545,0.575,0.175,4.7,15.2,10.2,7.9,1.1,0.7,23.2,11.3,0,0.4,0.4,0.08,-3.3,1,-2.3,0,TRUE
"hillso01","2015",23,"IND","NBA","SF",82,2381,10.2,0.507,0.328,0.304,3.3,11.2,7.3,11.9,1.4,0.6,13.8,15.9,0.9,2.6,3.5,0.072,-1.1,0.8,-0.3,1,TRUE
"hillso01","2016",24,"IND","NBA","SF",59,866,12.2,0.543,0.356,0.202,4.9,15.9,10.5,9.6,2.1,1,12.7,13.2,0.8,1.3,2.1,0.117,-1.3,1.3,0,0.4,TRUE
"hillso01","2017",25,"NOP","NBA","SF",80,2374,8,0.527,0.565,0.268,2.3,11.4,6.8,8.1,1.5,1.1,13.3,11.5,0.4,2.3,2.7,0.055,-1.8,1.5,-0.3,1,TRUE
"hillso01","2018",26,"NOP","NBA","SF",12,187,4.8,0.332,0.512,0.146,5.4,15.1,10.4,14.4,1.8,0.4,17.1,12.2,-0.2,0.2,-0.1,-0.014,-4.4,0.6,-3.8,-0.1,TRUE
"hillso01","2019",27,"NOP","NBA","SF",44,878,6.8,0.497,0.567,0.18,4.1,11.5,7.8,7.6,1.2,0.9,13.9,10.4,0.1,0.4,0.5,0.029,-2.1,-0.2,-2.3,-0.1,TRUE
"hillst01","2009",23,"OKC","NBA","PF",1,2,88.3,1,0,0,100,58.6,86.4,0,0,0,0,22.1,0,0,0,0.873,26.1,-19.2,6.8,0,TRUE
"hinriki01","2004",23,"CHI","NBA","PG",76,2706,13.1,0.51,0.448,0.204,1.7,9,5.2,32.5,1.9,0.6,18.5,18.2,2.1,1.9,4.1,0.072,0.8,-1.3,-0.5,1,TRUE
"hinriki01","2005",24,"CHI","NBA","PG",77,2800,15.3,0.495,0.364,0.193,1.3,10.8,6.1,31.5,2.3,0.6,12.6,22.3,2.5,4.7,7.2,0.124,1.9,1.3,3.3,3.7,TRUE
"hinriki01","2006",25,"CHI","NBA","PG",81,2955,15.5,0.528,0.316,0.291,1.1,10,5.6,28.9,1.6,0.6,13.4,21.4,4.1,3.5,7.6,0.124,1.8,0.2,1.9,2.9,TRUE
"hinriki01","2007",26,"CHI","NBA","PG",80,2839,17,0.559,0.318,0.268,1.3,9.7,5.5,29.2,1.8,0.6,13.9,21.6,5.5,4.6,10.1,0.171,2.7,0.2,2.9,3.5,TRUE
"hinriki01","2008",27,"CHI","NBA","PG",75,2380,13.1,0.501,0.301,0.178,1.3,10.6,5.8,30.9,1.9,0.6,15.4,18.9,1.5,2.1,3.6,0.072,0.1,-0.9,-0.8,0.7,TRUE
"hinriki01","2009",28,"CHI","NBA","SG",51,1339,13.9,0.551,0.403,0.205,1.4,9.1,5.3,22.7,2.5,1,16,18.1,1.3,1.3,2.6,0.092,0.8,-0.5,0.4,0.8,TRUE
"hinriki01","2010",29,"CHI","NBA","SG",74,2481,11.6,0.501,0.372,0.15,1.1,10.4,5.8,20.5,1.8,0.7,12.3,16.6,1.2,2.8,4,0.077,-0.3,0.3,0,1.2,TRUE
"hinriki01","2011",30,"TOT","NBA","SG-PG",72,2157,12.3,0.543,0.302,0.202,1.1,8.9,4.9,21.1,1.8,0.6,15.1,16.7,1.8,1.2,3,0.068,-0.2,-1.3,-1.5,0.3,TRUE
"hinriki01","2011",30,"WAS","NBA","SG",48,1471,13.5,0.548,0.256,0.24,1,9.3,5,22.7,1.9,0.5,14.8,17.1,1.7,0.6,2.3,0.076,0.2,-1.4,-1.2,0.3,FALSE
"hinriki01","2011",30,"ATL","NBA","PG",24,686,9.8,0.53,0.411,0.114,1.2,8,4.7,17.9,1.5,0.8,16,16,0.2,0.5,0.7,0.05,-1.2,-0.9,-2,0,FALSE
"hinriki01","2012",31,"ATL","NBA","SG",48,1237,9.2,0.511,0.461,0.108,1.1,8.5,4.8,16.3,1.6,0.7,15.8,13.9,0.4,1.4,1.8,0.069,-1.4,-0.1,-1.4,0.2,TRUE
"hinriki01","2013",32,"CHI","NBA","PG",60,1764,10.8,0.493,0.431,0.232,1,9.3,5.1,27.5,1.9,1.1,17.5,14.7,1,2.1,3.1,0.085,-1.1,-0.2,-1.2,0.3,TRUE
"hinriki01","2014",33,"CHI","NBA","PG",73,2116,10.8,0.494,0.391,0.202,1.7,8.5,5.2,22.6,2,1,15.1,17.3,0.4,3.3,3.8,0.085,-1.3,0.5,-0.8,0.6,TRUE
"hinriki01","2015",34,"CHI","NBA","SG",66,1610,6.8,0.468,0.441,0.131,1.4,6.6,4.1,13.8,1.5,0.6,15.3,13.3,-0.3,1.3,1,0.03,-2.3,-0.6,-2.8,-0.3,TRUE
"hinriki01","2016",35,"TOT","NBA","PG",46,631,7.2,0.504,0.481,0.124,1.4,10.2,5.9,16,1.2,0.2,18.1,11.6,0.1,0.5,0.6,0.044,-2.7,-1,-3.7,-0.3,TRUE
"hinriki01","2016",35,"CHI","NBA","PG",35,555,7.3,0.528,0.475,0.136,1.4,9.5,5.5,15,1.2,0.1,17.8,12,0.2,0.4,0.6,0.048,-2.2,-1.3,-3.5,-0.2,FALSE
"hinriki01","2016",35,"ATL","NBA","PG",11,76,6.2,0.227,0.545,0,1.5,15.4,8.6,23.8,1.3,1,21.4,8.2,-0.1,0.1,0,0.019,-6.6,0.9,-5.7,-0.1,FALSE
"hitero01","2007",23,"MIA","NBA","SG",12,136,7.4,0.391,0.383,0.2,3.6,10.2,6.9,9.9,1.2,1.2,8.4,24.8,-0.3,0.1,-0.2,-0.055,-4.9,-2.9,-7.9,-0.2,TRUE
"hobsoda01","2012",24,"MIL","NBA","SG",5,39,-3.3,0.154,0.462,0,0,8.7,4.2,20.9,0,0,13.3,16.9,-0.2,0,-0.2,-0.225,-9.9,-4.3,-14.1,-0.1,TRUE
"hodgeju01","2006",22,"DEN","NBA","SG",14,33,4.2,0.393,0,0.615,17.9,7,12.4,29.3,3.1,0,32.6,33.3,-0.2,0,-0.2,-0.219,-6.9,0,-6.9,0,TRUE
"hodgeju01","2007",23,"TOT","NBA","SG",9,65,14,0.545,0,0.333,3.6,10.7,7.1,25.4,3.1,0,17.9,11.4,0.1,0.1,0.2,0.115,-2.1,-1.2,-3.3,0,TRUE
"hodgeju01","2007",23,"DEN","NBA","SG",4,37,16,0.51,0,0.4,3.1,6,4.6,36.2,4,0,14.5,8,0.1,0,0.1,0.174,-0.9,-1.1,-2.1,0,FALSE
"hodgeju01","2007",23,"MIL","NBA","SG",5,28,11.4,0.571,0,0.286,4.2,17,10.5,11.1,1.9,0,20.2,15.9,0,0,0,0.037,-3.6,-1.4,-5,0,FALSE
"hoibefr01","1996",23,"IND","NBA","SG",15,85,14.4,0.594,0.158,0.947,6.1,7.1,6.6,14.3,3.8,0.9,20.6,18.3,0.1,0.1,0.2,0.138,0,1,1,0.1,TRUE
"hoibefr01","1997",24,"IND","NBA","SG",47,572,15.9,0.59,0.449,0.494,2.8,14,8.4,12,2.5,0.9,10.4,17.1,1.3,0.8,2.1,0.175,1.6,0.5,2.1,0.6,TRUE
"hoibefr01","1998",25,"IND","NBA","SG",65,874,11.2,0.517,0.383,0.311,2,14.3,8.5,8.1,2.5,0.2,8,14.9,0.9,1.4,2.3,0.127,-0.5,1.1,0.5,0.6,TRUE
"hoibefr01","1999",26,"IND","NBA","SG",12,87,4,0.402,0.429,0.286,2.8,12,7.5,7.1,0,0,11.3,14.7,0,0,0,-0.014,-3.2,-2.7,-5.8,-0.1,TRUE
"hoibefr01","1900",27,"CHI","NBA","SG",31,845,13,0.53,0.409,0.33,1,14.5,7.6,18.6,2.5,0.2,14,16.6,0.9,0.9,1.8,0.1,-0.5,-0.2,-0.7,0.3,TRUE
"hoibefr01","2001",28,"CHI","NBA","SG",74,2247,15.3,0.597,0.505,0.317,1.1,15.8,8.1,19.9,2.3,0.4,11.6,13.2,4.6,1.3,5.9,0.126,1.6,-0.6,0.9,1.7,TRUE
"hoibefr01","2002",29,"CHI","NBA","SG",79,1408,12.2,0.519,0.316,0.323,1.5,16.4,8.7,15.5,2.3,0.3,8.8,11.9,1.6,1.1,2.7,0.092,-1.4,0.1,-1.3,0.3,TRUE
"hoibefr01","2003",30,"CHI","NBA","SG",63,784,10.2,0.486,0.167,0.397,1.6,17.5,9.7,13,2.6,0.5,14.5,9.8,0.4,0.9,1.3,0.077,-2.9,1.3,-1.7,0.1,TRUE
"hoibefr01","2004",31,"MIN","NBA","SG",79,1804,13.6,0.611,0.449,0.303,1.4,14.8,8.5,9,2,0.4,9.2,12.5,3.6,2.6,6.1,0.163,0.9,1,1.9,1.8,TRUE
"hoibefr01","2005",32,"MIN","NBA","SG",76,1272,16.7,0.664,0.511,0.359,3,12.8,8.1,10.1,2.1,0.8,5.7,12.7,3.9,1.3,5.2,0.196,3,0.2,3.2,1.7,TRUE
"holcora01","2006",26,"CHI","NBA","SF",4,11,8.2,1,0,0,10.5,0,5.2,0,0,0,0,4.1,0,0,0,0.15,0.7,-2.5,-1.8,0,TRUE
"holidaa01","2019",22,"IND","NBA","PG",50,646,11.9,0.518,0.485,0.191,0.9,10.4,5.8,19.3,1.6,1.8,12.3,21.9,0.1,0.8,0.9,0.065,-1.5,-1.1,-2.6,-0.1,TRUE
"holidjr01","2010",19,"PHI","NBA","PG",73,1767,12.3,0.526,0.306,0.165,3.7,9.1,6.4,24.4,2.3,0.8,21.9,18.4,0.2,1,1.2,0.032,-0.8,-1,-1.8,0.1,TRUE
"holidjr01","2011",20,"PHI","NBA","PG",82,2901,15.4,0.525,0.222,0.209,2.7,10.5,6.6,29,2.2,0.8,16.7,20.8,2.2,3.5,5.7,0.094,0.8,0.6,1.4,2.5,TRUE
"holidjr01","2012",21,"PHI","NBA","PG",65,2196,14.7,0.496,0.205,0.144,2.9,7.9,5.4,21.6,2.5,0.6,13.2,21.8,0.9,3.3,4.2,0.092,0.2,0.6,0.9,1.6,TRUE
"holidjr01","2013",22,"PHI","NBA","PG",78,2926,16.7,0.496,0.192,0.188,3.3,9.5,6.4,36.5,2.2,0.9,17.3,26.6,0.6,2.7,3.3,0.055,1,-0.4,0.6,1.9,TRUE
"holidjr01","2014",23,"NOP","NBA","PG",34,1143,17.1,0.505,0.17,0.139,2.8,11.8,7.2,38.9,2.6,0.9,17.9,23.3,0.8,0.7,1.5,0.064,1.5,-0.8,0.7,0.8,TRUE
"holidjr01","2015",24,"NOP","NBA","PG",40,1303,18.8,0.522,0.253,0.142,2.8,9,5.9,34.9,2.5,1.3,13.8,23.1,2.3,1.1,3.4,0.124,3,-0.7,2.3,1.4,TRUE
"holidjr01","2016",25,"NOP","NBA","PG",65,1831,19.7,0.529,0.277,0.231,1.6,10.5,5.9,37.3,2.4,1,14,28.9,2.2,1.2,3.4,0.089,3.1,-1.3,1.7,1.7,TRUE
"holidjr01","2017",26,"NOP","NBA","PG",67,2190,17.1,0.532,0.315,0.188,2.2,10.6,6.4,35.9,2.2,1.6,16.7,23.5,1.3,2.6,3.8,0.084,1.2,0.5,1.7,2,TRUE
"holidjr01","2018",27,"NOP","NBA","SG",81,2927,17.8,0.57,0.286,0.191,2.4,10.8,6.8,24.9,2,1.7,13.6,23.1,4.2,2.9,7.1,0.116,1.8,0.3,2.1,3,TRUE
"holidjr01","2019",28,"NOP","NBA","SG",67,2402,19.4,0.555,0.313,0.234,3.3,11,7.2,31.8,2.1,1.8,14.1,25.4,3.5,1.9,5.4,0.108,2.9,-0.1,2.8,2.9,TRUE
"holidju01","2013",23,"PHI","NBA","SG",9,142,7.6,0.408,0.333,0.167,0,11.5,5.6,16,1.1,3.3,14.9,19.6,-0.3,0.1,-0.1,-0.042,-6,-0.7,-6.7,-0.2,TRUE
"holidju01","2015",25,"GSW","NBA","SG",59,657,12.1,0.498,0.464,0.191,2,9.7,6,10.1,3,1.4,10.2,18.8,0.2,1,1.3,0.092,-1.4,0.5,-1,0.2,TRUE
"holidju01","2016",26,"TOT","NBA","SG",53,773,9.4,0.489,0.461,0.162,1.7,10.5,6.2,10.7,2.1,1.8,13.8,16.2,-0.3,0.9,0.6,0.04,-2.7,0.3,-2.5,-0.1,TRUE
"holidju01","2016",26,"ATL","NBA","SG",26,263,4.7,0.407,0.616,0.137,1.7,9.3,5.6,5.9,2.4,1.2,14.4,15.4,-0.5,0.4,-0.1,-0.021,-5.4,0.3,-5.1,-0.2,FALSE
"holidju01","2016",26,"CHI","NBA","SG",27,510,11.8,0.527,0.387,0.174,1.7,11.1,6.5,13.2,1.9,2.1,13.5,16.6,0.2,0.5,0.8,0.072,-1.4,0.2,-1.1,0.1,FALSE
"holidju01","2017",27,"NYK","NBA","SG",82,1639,12.7,0.549,0.507,0.149,1.8,13.1,7.4,9.2,2,1.5,10.3,16.9,1.3,1.2,2.5,0.073,-0.3,-0.8,-1.1,0.4,TRUE
"holidju01","2018",28,"CHI","NBA","SG",72,2265,10.8,0.513,0.574,0.21,1.4,12.8,6.9,10.1,1.7,1.2,9.8,18.2,0.1,1.6,1.7,0.036,-1,-0.3,-1.3,0.4,TRUE
"holidju01","2019",29,"TOT","NBA","SG",82,2607,10,0.52,0.598,0.136,1.9,11.9,6.8,8.1,2.3,1.2,11.2,15.7,-0.4,2.5,2.1,0.038,-1.3,0.6,-0.8,0.8,TRUE
"holidju01","2019",29,"CHI","NBA","SG",38,1325,11,0.531,0.685,0.117,1.5,12.4,6.9,9.1,2.5,1.4,10.2,15.2,0.2,1.1,1.3,0.047,-0.1,0.8,0.7,0.9,FALSE
"holidju01","2019",29,"MEM","NBA","SG",44,1282,8.9,0.509,0.509,0.157,2.3,11.3,6.7,7.1,2.1,1.1,12.2,16.3,-0.6,1.4,0.8,0.029,-2.6,0.3,-2.2,-0.1,FALSE
"hollajo02","2018",29,"CLE","NBA","SF",24,174,5.9,0.417,0.61,0.22,3.9,11.4,7.7,3.9,2,1,11,18.5,-0.3,0.1,-0.2,-0.05,-4.7,-2.6,-7.3,-0.2,TRUE
"hollajo02","2019",30,"CLE","NBA","SF",1,1,0,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,-0.032,-6.3,-1,-7.3,0,TRUE
"holliro01","2016",21,"BRK","NBA","SF",29,615,14.2,0.519,0.101,0.377,7,21.4,14.1,10.1,3.2,2.1,13.9,13.5,0.5,0.7,1.2,0.094,-1.4,2.6,1.2,0.5,TRUE
"holliro01","2017",22,"BRK","NBA","SF",78,1761,13.7,0.517,0.124,0.467,5.8,21.1,13.6,13.4,2.2,1.9,15.1,18.7,0.4,2.2,2.6,0.07,-2.9,1.9,-1,0.4,TRUE
"holliro01","2018",23,"BRK","NBA","SF",68,1920,16.9,0.548,0.075,0.436,5.5,20,12.7,14.2,1.6,1.9,12.3,22.2,2.1,2,4.1,0.103,-1.5,1.1,-0.4,0.8,TRUE
"holliro01","2019",24,"BRK","NBA","SF",59,1234,12.5,0.464,0.101,0.376,7.1,19.2,13.2,11.7,1.7,1.7,10.7,21.6,-0.5,1.7,1.2,0.047,-4.3,1.2,-3,-0.3,TRUE
"holliry01","2007",22,"CHA","NBA","C",27,185,8.5,0.597,0,1.111,6.8,13.2,9.9,0.9,1.1,2.9,23,17.1,0,0.2,0.2,0.04,-5.4,-1.5,-6.9,-0.2,TRUE
"holliry01","2008",23,"CHA","NBA","PF",60,532,11.4,0.565,0,0.872,11.4,11.7,11.6,4,1,4.3,16.1,13.3,0.6,0.4,1.1,0.096,-2.7,0.6,-2.2,0,TRUE
"holliry01","2009",24,"TOT","NBA","C",45,444,12.9,0.569,0,0.766,12.4,13.4,12.9,2.5,0.8,5.7,16,15.7,0.5,0.6,1,0.11,-2.9,0.9,-2,0,TRUE
"holliry01","2009",24,"CHA","NBA","C",18,184,15.3,0.613,0,1.114,12.9,11.4,12.1,3.5,0.9,7.6,16.1,15.9,0.3,0.3,0.6,0.158,-1.9,2.4,0.5,0.1,FALSE
"holliry01","2009",24,"DAL","NBA","C",27,260,11.3,0.537,0,0.559,12,14.9,13.5,1.7,0.8,4.3,16,15.5,0.1,0.3,0.4,0.076,-3.7,-0.1,-3.8,-0.1,FALSE
"holliry01","2010",25,"MIN","NBA","C",73,1223,11,0.6,0.003,0.521,7.1,11.9,9.5,6.4,0.8,2.3,20.3,16.6,0.8,0.5,1.2,0.048,-2.6,-0.7,-3.3,-0.4,TRUE
"holliry01","2011",26,"CLE","NBA","C",70,1182,10.7,0.642,0,0.744,6.6,11.6,9,3.6,1,2.7,18.7,13.7,1.3,0.5,1.8,0.072,-2.5,-0.2,-2.7,-0.2,TRUE
"holliry01","2012",27,"TOT","NBA","C",39,522,6.9,0.56,0,0.893,7.4,10.7,9,2.7,0.5,2.5,23,13.4,-0.1,0.3,0.2,0.023,-4.6,-0.6,-5.1,-0.4,TRUE
"holliry01","2012",27,"CLE","NBA","C",24,362,7,0.555,0,0.982,7.6,10.1,8.8,2.6,0.6,2.5,23,12.9,0,0.1,0.1,0.013,-4.4,-0.9,-5.4,-0.3,FALSE
"holliry01","2012",27,"BOS","NBA","C",15,160,6.8,0.571,0,0.714,7,12,9.6,3,0.3,2.4,23,14.3,-0.1,0.2,0.1,0.044,-5,0.3,-4.7,-0.1,FALSE
"holliry01","2013",28,"LAC","NBA","C",60,663,11.3,0.674,0,0.772,9.1,15.7,12.5,2.4,0.5,4.3,22.4,13.6,1,0.8,1.7,0.125,-2.2,0.3,-1.9,0,TRUE
"holliry01","2014",29,"LAC","NBA","PF",61,482,11.9,0.73,0,0.778,7.4,13.1,10.4,2.4,0.9,4.9,23.1,11.5,0.7,0.6,1.3,0.126,-2,1.7,-0.3,0.2,TRUE
"holliry01","2015",30,"SAC","NBA","C",46,441,13.1,0.648,0,0.659,9.6,16.6,13.2,5,0.7,3.4,19.1,13.1,0.7,0.3,1,0.104,-1.4,0,-1.4,0.1,TRUE
"holliry01","2016",31,"TOT","NBA","C",37,460,12.3,0.636,0,0.532,11.2,13.2,12.1,3.3,0.7,4.2,19.8,11.8,0.6,0.3,1,0.1,-2,0.2,-1.8,0,TRUE
"holliry01","2016",31,"WAS","NBA","C",5,48,7.2,0.571,0,0,16,9.5,12.8,0,0,1.7,30,9.1,0,0,0,0.04,-4.5,-3.1,-7.6,-0.1,FALSE
"holliry01","2016",31,"MEM","NBA","C",32,412,12.9,0.641,0,0.583,10.6,13.6,12,3.7,0.7,4.5,18.8,12.1,0.6,0.3,0.9,0.107,-1.7,0.5,-1.2,0.1,FALSE
"holmeri01","2016",22,"PHI","NBA","PF",51,702,15.9,0.564,0.198,0.333,9.3,11.7,10.5,8,1.3,4.3,11.2,17.9,1,0.5,1.5,0.103,-1,0,-0.9,0.2,TRUE
"holmeri01","2017",23,"PHI","NBA","C",57,1193,18.6,0.611,0.187,0.25,8.7,20.1,14.4,8.3,1.7,3.7,10.7,18.6,2.2,1.6,3.8,0.151,0.2,1.5,1.7,1.1,TRUE
"holmeri01","2018",24,"PHI","NBA","C",48,746,17.4,0.585,0.129,0.232,8.6,21.4,15.2,12.3,1.3,3.2,8.6,16.6,1.6,1.3,2.8,0.183,-0.2,1.9,1.7,0.7,TRUE
"holmeri01","2019",25,"PHO","NBA","C",70,1184,20.7,0.647,0,0.479,10.6,20.5,15.5,7.9,1.7,5.6,10.5,17.9,3.1,1.1,4.3,0.173,-0.1,1.5,1.4,1,TRUE
"honeyty01","2012",21,"SAC","NBA","SF",15,88,10.4,0.382,0.125,0.208,3.6,14.4,8.7,11.5,2.3,2.5,7.1,13.9,0,0.1,0,0.013,-4.3,0.3,-4,0,TRUE
"honeyty01","2013",22,"SAC","NBA","SF",9,32,1.9,0.337,0.182,0.182,10.5,25.8,18,9.1,0,2.4,29.6,23.4,-0.2,0,-0.1,-0.22,-11.1,-2.1,-13.2,-0.1,TRUE
"hoodro01","2015",22,"UTA","NBA","SG",50,1064,12.3,0.529,0.455,0.214,1,11.7,6.4,13.2,1.5,0.9,9.9,19.6,1.3,0.9,2.2,0.098,0.2,-1.3,-1.1,0.2,TRUE
"hoodro01","2016",23,"UTA","NBA","SG",79,2541,14.1,0.542,0.462,0.206,1.8,10.5,6.1,14.4,1.5,0.5,10.5,21.5,3.4,2.5,6,0.112,1.6,-0.9,0.7,1.7,TRUE
"hoodro01","2017",24,"UTA","NBA","SG",59,1593,12.4,0.522,0.461,0.173,1.2,13.1,7.3,10.1,1.3,0.6,8.3,22.9,0.7,1.9,2.6,0.078,-0.3,-0.9,-1.2,0.3,TRUE
"hoodro01","2018",25,"TOT","NBA","SG",60,1616,14.3,0.546,0.443,0.172,1.6,9.9,5.8,9.7,1.4,0.6,8,24.3,1.2,1.5,2.7,0.081,0.2,-2.2,-2,0,TRUE
"hoodro01","2018",25,"UTA","NBA","SG",39,1084,15.1,0.551,0.475,0.176,1.5,10.1,5.8,10.4,1.4,0.5,9.6,27.3,0.6,1.3,1.9,0.085,0.5,-2.1,-1.6,0.1,FALSE
"hoodro01","2018",25,"CLE","NBA","SG",21,532,12.7,0.533,0.357,0.161,1.7,9.5,5.7,8.4,1.4,0.8,3.2,18.3,0.6,0.2,0.8,0.074,-0.4,-2.3,-2.7,-0.1,FALSE
"hoodro01","2019",26,"TOT","NBA","SG",72,1893,12.3,0.545,0.352,0.231,1.4,7.9,4.6,10,1.5,0.5,6.9,18.1,2.1,0.5,2.6,0.065,-0.2,-2.1,-2.4,-0.2,TRUE
"hoodro01","2019",26,"CLE","NBA","SG",45,1234,13,0.542,0.335,0.251,1.6,8.8,5,11.5,1.5,0.4,6.7,19.1,1.5,0,1.5,0.059,-0.1,-2.6,-2.7,-0.2,FALSE
"hoodro01","2019",26,"POR","NBA","SG",27,659,10.9,0.549,0.387,0.189,1.2,6,3.6,7.1,1.5,0.9,7.5,16.3,0.6,0.5,1.1,0.077,-0.5,-1.2,-1.7,0,FALSE
"hopsosc01","2014",24,"CLE","NBA","SG",2,7,-6.5,0.102,0.5,0.5,0,0,0,18.8,7.4,0,0,31.1,-0.1,0,-0.1,-0.412,-12.9,-4.3,-17.2,0,TRUE
"hopsosc01","2018",28,"DAL","NBA","SG",1,8,-4.6,0.266,0,2,0,0,0,15.8,0,0,34.7,16.3,0,0,0,-0.238,-14.7,-6,-20.7,0,TRUE
"horfoal01","2008",21,"ATL","NBA","C",81,2540,14.7,0.539,0.007,0.317,11.4,24.5,18,7.9,1.2,2.2,15.3,16,2.4,3,5.5,0.103,-1.3,1.1,-0.2,1.2,TRUE
"horfoal01","2009",22,"ATL","NBA","C",67,2242,17,0.565,0.002,0.345,7.6,25,16.3,11.9,1.3,3.3,13.1,16.4,3.3,3.5,6.8,0.145,-0.7,3.1,2.3,2.5,TRUE
"horfoal01","2010",23,"ATL","NBA","C",81,2845,19.4,0.594,0.001,0.319,9.6,23.3,16.4,10.4,1.1,2.4,11.2,17.6,6.9,3.9,10.9,0.183,1.5,1.9,3.3,3.8,TRUE
"horfoal01","2011",24,"ATL","NBA","C",77,2704,20.7,0.587,0.004,0.204,8.2,23.7,16,17.5,1.2,2.3,10.6,19.7,6.4,3.7,10.1,0.179,2,2.4,4.4,4.4,TRUE
"horfoal01","2012",25,"ATL","NBA","C",11,348,19,0.585,0.01,0.291,8.8,17.1,13,11.7,1.5,3.1,12.1,17.9,0.8,0.6,1.3,0.18,0.5,2.3,2.8,0.4,TRUE
"horfoal01","2013",26,"ATL","NBA","C",74,2756,19.8,0.56,0.006,0.196,8.2,23,15.7,15.3,1.5,2.2,11.3,21.8,4.7,4.1,8.8,0.153,0.7,2.4,3.1,3.5,TRUE
"horfoal01","2014",27,"ATL","NBA","C",29,958,22,0.588,0.026,0.202,8,21.4,14.8,15.2,1.4,3.6,12.3,24.7,1.5,1.3,2.8,0.141,0.8,2,2.8,1.1,TRUE
"horfoal01","2015",28,"ATL","NBA","C",76,2318,21.4,0.563,0.037,0.146,6.7,19.8,13.4,18.6,1.5,3.5,8.9,22.2,5.1,3.6,8.7,0.179,1.3,2.5,3.8,3.4,TRUE
"horfoal01","2016",29,"ATL","NBA","C",82,2631,19.4,0.565,0.244,0.123,6.3,18.2,12.4,16.7,1.3,3.6,8.8,20.6,4.9,4.5,9.4,0.172,1.5,2.6,4.1,4.1,TRUE
"horfoal01","2017",30,"BOS","NBA","C",68,2193,17.7,0.553,0.302,0.169,4.9,18.6,11.8,24.4,1.2,3.2,11.8,19.7,3.6,2.7,6.3,0.138,1,2,3.1,2.8,TRUE
"horfoal01","2018",31,"BOS","NBA","C",72,2277,17.6,0.575,0.3,0.159,5,20.2,12.7,23.6,0.9,2.9,14.1,18.4,4,3.8,7.8,0.165,1.1,2.9,4,3.5,TRUE
"horfoal01","2019",32,"BOS","NBA","C",68,1973,20.2,0.605,0.281,0.131,6.5,18.3,12.4,21.2,1.4,3.9,11.8,18.9,4.5,2.9,7.5,0.181,2.1,2.7,4.8,3.4,TRUE
"hornede01","2012",23,"NJN","NBA","PF",8,22,6.6,0.434,0.25,1,10.3,16.3,13.2,0,0,0,14.8,14.1,0,0,0,-0.012,-6.8,-6.7,-13.6,-0.1,TRUE
"horryro01","1993",22,"HOU","NBA","SF",79,2330,12.1,0.52,0.069,0.293,5.8,12.8,9.5,11.9,1.7,2.2,16.8,17.5,0.4,3.2,3.6,0.075,-2,1.9,0,1.2,TRUE
"horryro01","1994",23,"HOU","NBA","SF",81,2370,14.2,0.521,0.194,0.224,6.4,13.9,10.3,14.5,2.5,2,15.1,17,1.6,4.3,5.9,0.12,-0.6,3.1,2.5,2.7,TRUE
"horryro01","1995",24,"HOU","NBA","PF",64,2074,13.5,0.556,0.423,0.21,4.7,12.8,9,15.2,2.3,2.5,17.2,15.3,1.6,2.6,4.2,0.097,0.2,2.3,2.5,2.4,TRUE
