"bbref_id","season","age","experience","team","league","position","games_played","minutes_played","on_court_plus_minus","off_court_plus_minus","prop_pg","prop_sg","prop_sf","prop_pf","prop_c","minutes_pg","minutes_sg","minutes_sf","minutes_pf","minutes_c","position_minutes","position_numeric","team_flag","advanced_position_cluster"
"hillge01",2012,25,4,"IND","NBA","PG",50,1274,3.7,0.7,0.59,0.41,0,0,0,751.66,522.34,0,0,0,"PG",1.41,TRUE,"Guard"
"hillge01",2013,26,5,"IND","NBA","PG",76,2620,9,12.5,0.95,0.05,0,0,0,2489,131,0,0,0,"PG",1.05,TRUE,"Guard"
"hillge01",2014,27,6,"IND","NBA","PG",76,2434,6.4,4.2,0.96,0.04,0,0,0,2336.64,97.36,0,0,0,"PG",1.04,TRUE,"Guard"
"hillge01",2015,28,7,"IND","NBA","PG",43,1267,6.7,9.7,0.86,0.14,0,0,0,1089.62,177.38,0,0,0,"PG",1.14,TRUE,"Guard"
"hillge01",2016,29,8,"IND","NBA","PG",74,2524,2.1,0.5,0.98,0.02,0,0,0,2473.52,50.48,0,0,0,"PG",1.02,TRUE,"Guard"
"hillge01",2017,30,9,"UTA","NBA","PG",49,1544,9.3,7.7,1,0,0,0,0,1544,0,0,0,0,"PG",1,TRUE,"Guard"
"hillge01",2018,31,10,"TOT","NBA","PG",67,1812,-3.7,-0.7,0.73,0.27,0,0,0,1322.76,489.24,0,0,0,"PG",1.27,TRUE,"Guard"
"hillge01",2019,32,11,"TOT","NBA","PG",60,1302,6.6,8.5,0.71,0.29,0,0,0,924.42,377.58,0,0,0,"PG",1.29,TRUE,"Guard"
"dragigo01",2009,22,1,"PHO","NBA","PG",55,728,0.2,-2.4,0.97,0.03,0,0,0,706.16,21.84,0,0,0,"PG",1.03,TRUE,"Guard"
"dragigo01",2010,23,2,"PHO","NBA","PG",80,1442,4.2,-2,1,0,0,0,0,1442,0,0,0,0,"PG",1,TRUE,"Guard"
"dragigo01",2011,24,3,"TOT","NBA","PG",70,1234,-7.2,-9.3,0.97,0.03,0,0,0,1196.98,37.02,0,0,0,"PG",1.03,TRUE,"Guard"
"dragigo01",2012,25,4,"HOU","NBA","PG",66,1752,1.9,3.3,0.8,0.2,0,0,0,1401.6,350.4,0,0,0,"PG",1.2,TRUE,"Guard"
"dragigo01",2013,26,5,"PHO","NBA","PG",77,2581,-5.2,5.3,0.97,0.03,0,0,0,2503.57,77.43,0,0,0,"PG",1.03,TRUE,"Guard"
"dragigo01",2014,27,6,"PHO","NBA","SG",76,2668,5.6,9.3,0.52,0.47,0.01,0,0,1387.36,1253.96,26.68,0,0,"PG",1.49,TRUE,"Guard"
"dragigo01",2015,28,7,"TOT","NBA","SG-PG",78,2640,-0.1,2.7,0.24,0.69,0.07,0,0,633.6,1821.6,184.8,0,0,"SG",1.83,TRUE,"Guard"
"dragigo01",2016,29,8,"MIA","NBA","PG",72,2363,4.1,5.2,0.99,0.01,0,0,0,2339.37,23.63,0,0,0,"PG",1.01,TRUE,"Guard"
"dragigo01",2017,30,9,"MIA","NBA","PG",73,2459,1.1,-0.2,1,0,0,0,0,2459,0,0,0,0,"PG",1,TRUE,"Guard"
"dragigo01",2018,31,10,"MIA","NBA","PG",75,2378,0.3,-1.7,1,0,0,0,0,2378,0,0,0,0,"PG",1,TRUE,"Guard"
"dragigo01",2019,32,11,"MIA","NBA","PG",36,991,1.5,2.2,1,0,0,0,0,991,0,0,0,0,"PG",1,TRUE,"Guard"
"odengr01",2009,21,1,"POR","NBA","C",61,1314,7.6,2,0,0,0,0.01,1,0,0,0,13.14,1314,"C",5.04,TRUE,"Big"
"odengr01",2010,22,2,"POR","NBA","C",21,502,9.1,5.9,0,0,0,0,1,0,0,0,0,502,"C",5,TRUE,"Big"
"odengr01",2014,26,3,"MIA","NBA","C",23,212,-6.3,-12.3,0,0,0,0,1,0,0,0,0,212,"C",5,TRUE,"Big"
"haddaha01",2009,23,1,"MEM","NBA","C",19,120,21,27.7,0,0,0,0,1,0,0,0,0,120,"C",5,TRUE,"Big"
"haddaha01",2010,24,2,"MEM","NBA","C",36,240,-12.8,-11.9,0,0,0,0.03,0.97,0,0,0,7.2,232.8,"C",4.97,TRUE,"Big"
"haddaha01",2011,25,3,"MEM","NBA","C",31,168,13.2,11.2,0,0,0,0.03,0.97,0,0,0,5.04,162.96,"C",4.97,TRUE,"Big"
"haddaha01",2012,26,4,"MEM","NBA","C",35,206,5.6,3.5,0,0,0,0,1,0,0,0,0,206,"C",5,TRUE,"Big"
"haddaha01",2013,27,5,"TOT","NBA","C",30,322,-0.8,0.5,0,0,0,0,1,0,0,0,0,322,"C",5,TRUE,"Big"
"walkebi01",2009,21,1,"BOS","NBA","SF",29,216,-10.8,-20.4,0,0.03,0.84,0.13,0,0,6.48,181.44,28.08,0,"SF",3.1,TRUE,"Wing"
"walkebi01",2010,22,2,"TOT","NBA","SG-SF",35,768,-0.2,-0.3,0.06,0.47,0.45,0.02,0,46.08,360.96,345.6,15.36,0,"SG",2.43,TRUE,"Wing"
"walkebi01",2011,23,3,"NYK","NBA","SG",61,784,6.1,6.2,0,0.62,0.39,0,0,0,486.08,305.76,0,0,"SG",2.41,TRUE,"Wing"
"walkebi01",2012,24,4,"NYK","NBA","SG",32,620,0.3,-3.8,0,0.67,0.32,0.01,0,0,415.4,198.4,6.2,0,"SG",2.34,TRUE,"Wing"
"walkebi01",2015,27,5,"MIA","NBA","SF",24,628,0.3,3.6,0,0.01,0.89,0.1,0,0,6.28,558.92,62.8,0,"SF",3.09,TRUE,"Wing"
"hicksjj01",2009,20,1,"CLE","NBA","C",62,705,-5.1,-18.8,0,0,0,0.12,0.88,0,0,0,84.6,620.4,"C",4.88,TRUE,"Big"
"hicksjj01",2010,21,2,"CLE","NBA","PF",81,1691,2.3,-9,0,0,0,0.72,0.28,0,0,0,1217.52,473.48,"PF",4.28,TRUE,"Big"
"hicksjj01",2011,22,3,"CLE","NBA","C",80,2256,-11.9,-5.7,0,0,0,0.4,0.6,0,0,0,902.4,1353.6,"C",4.6,TRUE,"Big"
"hicksjj01",2012,23,4,"TOT","NBA","PF",54,1244,-8.8,-6.4,0,0,0.06,0.78,0.17,0,0,74.64,970.32,211.48,"PF",4.15,TRUE,"Big"
"hicksjj01",2013,24,5,"POR","NBA","C",80,2323,-5,-3.3,0,0,0,0.07,0.93,0,0,0,162.61,2160.39,"C",4.93,TRUE,"Big"
"hicksjj01",2014,25,6,"DEN","NBA","PF",69,1859,-5.3,-5.9,0,0,0,0.18,0.82,0,0,0,334.62,1524.38,"C",4.82,TRUE,"Big"
"hicksjj01",2015,26,7,"DEN","NBA","C",73,1411,-7.3,-5.4,0,0,0,0.37,0.63,0,0,0,522.07,888.93,"C",4.63,TRUE,"Big"
"hicksjj01",2016,27,8,"TOT","NBA","C",35,436,-6.6,-5.1,0,0,0,0.04,0.96,0,0,0,17.44,418.56,"C",4.96,TRUE,"Big"
"giddejr01",2009,23,1,"BOS","NBA","SF",6,8,15.9,7.5,0,0.71,0.28,0.02,0,0,5.68,2.24,0.16,0,"SG",2.34,TRUE,"Big"
"giddejr01",2010,24,2,"TOT","NBA","SF",32,239,-11.1,-11.5,0,0.15,0.6,0.25,0,0,35.85,143.4,59.75,0,"SF",3.1,TRUE,"Wing"
"thompja02",2009,22,1,"SAC","NBA","PF",82,2303,-6.7,6.5,0,0,0.03,0.67,0.3,0,0,69.09,1543.01,690.9,"PF",4.27,TRUE,"Big"
"thompja02",2010,23,2,"SAC","NBA","C",75,2357,-5.1,-1.1,0,0,0,0.36,0.64,0,0,0,848.52,1508.48,"C",4.64,TRUE,"Big"
"thompja02",2011,24,3,"SAC","NBA","PF",75,1748,-4.1,3.1,0,0,0,0.85,0.15,0,0,0,1485.8,262.2,"PF",4.15,TRUE,"Big"
"thompja02",2012,25,4,"SAC","NBA","PF",64,1657,-3.1,6.1,0,0,0,0.83,0.17,0,0,0,1375.31,281.69,"PF",4.17,TRUE,"Big"
"thompja02",2013,26,5,"SAC","NBA","PF",82,2285,-5.3,0.2,0,0,0,0.82,0.18,0,0,0,1873.7,411.3,"PF",4.18,TRUE,"Big"
"thompja02",2014,27,6,"SAC","NBA","PF",82,2007,-0.2,5.9,0,0,0,0.67,0.33,0,0,0,1344.69,662.31,"PF",4.33,TRUE,"Big"
"thompja02",2015,28,7,"SAC","NBA","PF",81,1991,-4.4,-1.3,0,0,0,0.52,0.49,0,0,0,1035.32,975.59,"PF",4.53,TRUE,"Big"
"thompja02",2016,29,8,"TOT","NBA","C",47,471,-0.4,-9,0,0,0,0.36,0.64,0,0,0,169.56,301.44,"C",4.64,TRUE,"Big"
"mcgeeja01",2009,21,1,"WAS","NBA","C",75,1143,-12.9,-6.5,0,0,0,0,1,0,0,0,0,1143,"C",5,TRUE,"Big"
"mcgeeja01",2010,22,2,"WAS","NBA","C",60,968,-9.4,-5.1,0,0,0,0,1,0,0,0,0,968,"C",5,TRUE,"Big"
"mcgeeja01",2011,23,3,"WAS","NBA","C",79,2193,-5.2,6.4,0,0,0,0,1,0,0,0,0,2193,"C",5,TRUE,"Big"
"mcgeeja01",2012,24,4,"TOT","NBA","C",61,1535,-10.3,-11.9,0,0,0,0.01,0.99,0,0,0,15.35,1519.65,"C",4.99,TRUE,"Big"
"mcgeeja01",2013,25,5,"DEN","NBA","C",79,1433,1.8,-5.4,0,0,0,0.03,0.97,0,0,0,42.99,1390.01,"C",4.97,TRUE,"Big"
"mcgeeja01",2014,26,6,"DEN","NBA","C",5,79,-1.7,0.4,0,0,0,0,1,0,0,0,0,79,"C",5,TRUE,"Big"
"mcgeeja01",2015,27,7,"TOT","NBA","C",23,256,-14.3,-7.9,0,0,0,0.05,0.95,0,0,0,12.8,243.2,"C",4.95,TRUE,"Big"
"mcgeeja01",2016,28,8,"DAL","NBA","C",34,370,-7.6,-8.2,0,0,0,0.01,0.99,0,0,0,3.7,366.3,"C",4.99,TRUE,"Big"
"mcgeeja01",2017,29,9,"GSW","NBA","C",77,739,19.9,10.1,0,0,0,0,1,0,0,0,0,739,"C",5,TRUE,"Big"
"mcgeeja01",2018,30,10,"GSW","NBA","C",65,615,3.9,-2.9,0,0,0,0,1,0,0,0,0,615,"C",5,TRUE,"Big"
"mcgeeja01",2019,31,11,"LAL","NBA","C",75,1671,-4,-3.7,0,0,0,0,1,0,0,0,0,1671,"C",5,TRUE,"Big"
"willija04",2009,25,1,"CLE","NBA","SF",10,20,16.7,6.4,0,0,0.66,0.34,0,0,0,13.2,6.8,0,"SF",3.34,TRUE,"Wing"
"willija04",2010,26,2,"CLE","NBA","PG",54,742,-0.7,-10,0.38,0.61,0,0,0,281.96,452.62,0,0,0,"SG",1.6,TRUE,"Wing"
"willija04",2011,27,3,"CLE","NBA","SF",26,391,-10.6,-1.2,0,0,0.8,0.2,0,0,0,312.8,78.2,0,"SF",3.2,TRUE,"Wing"
"bayleje01",2009,20,1,"POR","NBA","PG",53,655,-0.7,-8.4,0.71,0.29,0,0,0,465.05,189.95,0,0,0,"PG",1.29,TRUE,"Guard"
"bayleje01",2010,21,2,"POR","NBA","SG",74,1304,0.2,-5.5,0.41,0.57,0.03,0,0,534.64,743.28,39.12,0,0,"SG",1.64,TRUE,"Guard"
"bayleje01",2011,22,3,"TOT","NBA","PG",71,1496,-9.2,-7.5,0.88,0.12,0,0,0,1316.48,179.52,0,0,0,"PG",1.12,TRUE,"Guard"
"bayleje01",2012,23,4,"TOR","NBA","PG",31,705,-2,2.2,0.79,0.22,0,0,0,556.95,155.1,0,0,0,"PG",1.23,TRUE,"Guard"
"bayleje01",2013,24,5,"MEM","NBA","PG",80,1765,-0.1,-8.8,0.58,0.42,0,0,0,1023.7,741.3,0,0,0,"PG",1.42,TRUE,"Guard"
"bayleje01",2014,25,6,"TOT","NBA","PG",72,1686,-4.1,-3.1,0.39,0.59,0.02,0,0,657.54,994.74,33.72,0,0,"SG",1.63,TRUE,"Guard"
"bayleje01",2015,26,7,"MIL","NBA","PG",77,1717,0,-1.2,0.69,0.31,0,0,0,1184.73,532.27,0,0,0,"PG",1.31,TRUE,"Guard"
"bayleje01",2016,27,8,"MIL","NBA","SG",52,1505,-5.8,-2.8,0.09,0.67,0.24,0,0,135.45,1008.35,361.2,0,0,"SG",2.15,TRUE,"Wing"
"bayleje01",2017,28,9,"PHI","NBA","PG",3,71,-15.8,-10,0.94,0.06,0,0,0,66.74,4.26,0,0,0,"PG",1.06,TRUE,"Guard"
"bayleje01",2018,29,10,"PHI","NBA","SG",39,925,-4.1,-11.4,0.08,0.75,0.16,0,0,74,693.75,148,0,0,"SG",2.06,TRUE,"Wing"
"bayleje01",2019,30,11,"MIN","NBA","PG",34,657,-12.7,-13.4,0.79,0.21,0,0,0,519.03,137.97,0,0,0,"PG",1.21,TRUE,"Guard"
"alexajo01",2009,22,1,"MIL","NBA","SF",59,716,-3.3,-2.5,0,0.04,0.6,0.35,0.01,0,28.64,429.6,250.6,7.16,"SF",3.33,TRUE,"Wing"
"alexajo01",2010,23,2,"CHI","NBA","SF",8,29,-18.9,-17.5,0,0,0.86,0.14,0,0,0,24.94,4.06,0,"SF",3.14,TRUE,"Wing"
"crawfjo01",2009,22,1,"NYK","NBA","SF",2,23,19,21.9,0,0.72,0.28,0,0,0,16.56,6.44,0,0,"SG",2.28,TRUE,"Wing"
"dorsejo01",2009,25,1,"HOU","NBA","PF",3,6,-27.3,-31.8,0,0,0,1,0,0,0,0,6,0,"PF",4,TRUE,"Wing"
"dorsejo01",2010,26,2,"TOT","NBA","PF",15,106,13.1,15.9,0,0,0,0.89,0.12,0,0,0,94.34,12.72,"PF",4.16,TRUE,"Big"
"dorsejo01",2011,27,3,"TOR","NBA","C",43,522,-2.8,4.6,0,0,0,0.29,0.71,0,0,0,151.38,370.62,"C",4.71,TRUE,"Big"
"dorsejo01",2015,31,4,"HOU","NBA","PF",69,854,0.7,-3.7,0,0,0,0.5,0.5,0,0,0,427,427,"PF",4.5,TRUE,"Big"
"loveke01",2009,20,1,"MIN","NBA","C",81,2048,-7.4,-3.6,0,0,0,0.41,0.59,0,0,0,839.68,1208.32,"C",4.59,TRUE,"Big"
"loveke01",2010,21,2,"MIN","NBA","PF",60,1714,-7,5.3,0,0,0,0.95,0.05,0,0,0,1628.3,85.7,"PF",4.05,TRUE,"Big"
"loveke01",2011,22,3,"MIN","NBA","PF",73,2611,-5.8,3.7,0,0,0,0.75,0.25,0,0,0,1958.25,652.75,"PF",4.25,TRUE,"Big"
"loveke01",2012,23,4,"MIN","NBA","PF",55,2145,0.5,7.9,0,0,0,0.55,0.46,0,0,0,1179.75,986.7,"PF",4.5,TRUE,"Big"
"loveke01",2013,24,5,"MIN","NBA","PF",18,618,0.3,2.9,0,0,0,0.82,0.18,0,0,0,506.76,111.24,"PF",4.18,TRUE,"Big"
"loveke01",2014,25,6,"MIN","NBA","PF",77,2797,5.6,10.9,0,0,0,0.73,0.27,0,0,0,2041.81,755.19,"PF",4.27,TRUE,"Big"
"loveke01",2015,26,7,"CLE","NBA","PF",75,2532,7.4,7.8,0,0,0,0.52,0.48,0,0,0,1316.64,1215.36,"PF",4.48,TRUE,"Big"
"loveke01",2016,27,8,"CLE","NBA","PF",77,2424,8.7,5.5,0,0,0,0.4,0.6,0,0,0,969.6,1454.4,"C",4.6,TRUE,"Big"
"loveke01",2017,28,9,"CLE","NBA","PF",60,1885,8,9,0,0,0,0.87,0.13,0,0,0,1639.95,245.05,"PF",4.13,TRUE,"Big"
"loveke01",2018,29,10,"CLE","NBA","C",59,1651,0.6,-0.8,0,0,0,0.02,0.99,0,0,0,33.02,1634.49,"C",5.03,TRUE,"Big"
"loveke01",2019,30,11,"CLE","NBA","PF",22,598,-3.5,7.8,0,0,0,0.91,0.09,0,0,0,544.18,53.82,"PF",4.09,TRUE,"Big"
"koufoko01",2009,19,1,"UTA","NBA","C",48,565,-2,-5.6,0,0,0,0.07,0.93,0,0,0,39.55,525.45,"C",4.93,TRUE,"Big"
"koufoko01",2010,20,2,"UTA","NBA","C",36,172,-15.5,-22.1,0,0,0,0.32,0.68,0,0,0,55.04,116.96,"C",4.68,TRUE,"Big"
"koufoko01",2011,21,3,"TOT","NBA","C",50,434,-5.7,-5,0,0,0,0.1,0.9,0,0,0,43.4,390.6,"C",4.9,TRUE,"Big"
"koufoko01",2012,22,4,"DEN","NBA","C",48,792,6.7,4.5,0,0,0,0.09,0.91,0,0,0,71.28,720.72,"C",4.91,TRUE,"Big"
"koufoko01",2013,23,5,"DEN","NBA","C",81,1817,8.4,5.7,0,0,0,0.08,0.92,0,0,0,145.36,1671.64,"C",4.92,TRUE,"Big"
"koufoko01",2014,24,6,"MEM","NBA","C",80,1349,2.5,0.7,0,0,0,0.11,0.89,0,0,0,148.39,1200.61,"C",4.89,TRUE,"Big"
"koufoko01",2015,25,7,"MEM","NBA","C",81,1348,4.7,2,0,0,0,0.17,0.83,0,0,0,229.16,1118.84,"C",4.83,TRUE,"Big"
"koufoko01",2016,26,8,"SAC","NBA","C",78,1482,-7.5,-7.4,0,0,0,0,1,0,0,0,0,1482,"C",5,TRUE,"Big"
"koufoko01",2017,27,9,"SAC","NBA","C",71,1419,-4.6,-1.1,0,0,0,0.01,1,0,0,0,14.19,1419,"C",5.04,TRUE,"Big"
"koufoko01",2018,28,10,"SAC","NBA","C",71,1391,-8.6,-1.5,0,0,0,0.01,0.99,0,0,0,13.91,1377.09,"C",4.99,TRUE,"Big"
"koufoko01",2019,29,11,"SAC","NBA","C",42,502,-0.5,0.5,0,0,0,0,1,0,0,0,0,502,"C",5,TRUE,"Big"
"weaveky01",2009,22,1,"OKC","NBA","SG",56,1166,-1.9,6.9,0.01,0.86,0.13,0.01,0,11.66,1002.76,151.58,11.66,0,"SG",2.16,TRUE,"Wing"
"weaveky01",2010,23,2,"OKC","NBA","SG",12,144,-0.9,-5.4,0.12,0.72,0.16,0,0,17.28,103.68,23.04,0,0,"SG",2.04,TRUE,"Wing"
"weaveky01",2011,24,3,"UTA","NBA","SG",5,69,0,2,0.49,0.43,0.08,0,0,33.81,29.67,5.52,0,0,"PG",1.59,TRUE,"Guard"
"mbahalu01",2009,22,1,"MIL","NBA","PF",82,2114,-0.6,1.5,0,0,0.26,0.71,0.03,0,0,549.64,1500.94,63.42,"PF",3.77,TRUE,"Big"
"mbahalu01",2010,23,2,"MIL","NBA","PF",73,1866,1.9,0,0,0,0.37,0.63,0,0,0,690.42,1175.58,0,"PF",3.63,TRUE,"Wing"
"mbahalu01",2011,24,3,"MIL","NBA","PF",79,2093,-0.5,0.7,0,0,0.3,0.69,0.01,0,0,627.9,1444.17,20.93,"PF",3.71,TRUE,"Wing"
"mbahalu01",2012,25,4,"MIL","NBA","PF",43,1009,3.1,4.2,0,0,0.25,0.73,0.02,0,0,252.25,736.57,20.18,"PF",3.77,TRUE,"Wing"
"mbahalu01",2013,26,5,"MIL","NBA","SF",58,1326,-1.6,0.5,0,0.02,0.8,0.17,0,0,26.52,1060.8,225.42,0,"SF",3.12,TRUE,"Wing"
"mbahalu01",2014,27,6,"TOT","NBA","PF-SF",64,1003,-6.2,-6.8,0,0,0.73,0.26,0,0,0,732.19,260.78,0,"SF",3.23,TRUE,"Wing"
"mbahalu01",2015,28,7,"PHI","NBA","PF",67,1916,-9.5,-0.2,0,0,0.22,0.75,0.03,0,0,421.52,1437,57.48,"PF",3.81,TRUE,"Wing"
"mbahalu01",2016,29,8,"LAC","NBA","PF",75,1274,9.7,7.9,0,0,0.27,0.73,0.01,0,0,343.98,930.02,12.74,"PF",3.78,TRUE,"Wing"
"mbahalu01",2017,30,9,"LAC","NBA","SF",80,1787,9.5,9.9,0,0,0.71,0.29,0,0,0,1268.77,518.23,0,"SF",3.29,TRUE,"Wing"
"mbahalu01",2018,31,10,"HOU","NBA","PF",61,1564,10,2.4,0,0,0.23,0.68,0.09,0,0,359.72,1063.52,140.76,"PF",3.86,TRUE,"Wing"
"mbahalu01",2019,32,11,"LAC","NBA","PF",4,61,12.8,12,0,0,0.84,0.14,0.02,0,0,51.24,8.54,1.22,"SF",3.18,TRUE,"Wing"
"hairsma01",2009,21,1,"SAS","NBA","SG",15,155,3.4,-0.6,0,0.47,0.5,0.03,0,0,72.85,77.5,4.65,0,"SF",2.56,TRUE,"Wing"
"hairsma01",2010,22,2,"SAS","NBA","SG",47,317,1.5,-4.6,0,0.39,0.58,0.03,0,0,123.63,183.86,9.51,0,"SF",2.64,TRUE,"Wing"
"gasolma01",2009,24,1,"MEM","NBA","C",82,2521,-6.8,-2.9,0,0,0,0,1,0,0,0,0,2521,"C",5,TRUE,"Big"
"gasolma01",2010,25,2,"MEM","NBA","C",69,2469,2.1,9.5,0,0,0,0.07,0.93,0,0,0,172.83,2296.17,"C",4.93,TRUE,"Big"
"gasolma01",2011,26,3,"MEM","NBA","C",81,2586,2.2,-0.9,0,0,0,0.01,1,0,0,0,25.86,2586,"C",5.04,TRUE,"Big"
"gasolma01",2012,27,4,"MEM","NBA","C",65,2370,5.3,11.6,0,0,0,0.01,0.99,0,0,0,23.7,2346.3,"C",4.99,TRUE,"Big"
"gasolma01",2013,28,5,"MEM","NBA","C",80,2796,8,10.9,0,0,0,0,1,0,0,0,0,2796,"C",5,TRUE,"Big"
"gasolma01",2014,29,6,"MEM","NBA","C",59,1970,0.7,-2.7,0,0,0,0,1,0,0,0,0,1970,"C",5,TRUE,"Big"
"gasolma01",2015,30,7,"MEM","NBA","C",81,2687,3.7,0.9,0,0,0,0,1,0,0,0,0,2687,"C",5,TRUE,"Big"
"gasolma01",2016,31,8,"MEM","NBA","C",52,1791,0,4.2,0,0,0,0,1,0,0,0,0,1791,"C",5,TRUE,"Big"
"gasolma01",2017,32,9,"MEM","NBA","C",74,2531,1.7,2.7,0,0,0,0,1,0,0,0,0,2531,"C",5,TRUE,"Big"
"gasolma01",2018,33,10,"MEM","NBA","C",73,2408,-6.7,-0.2,0,0,0,0,1,0,0,0,0,2408,"C",5,TRUE,"Big"
"gasolma01",2019,34,11,"TOT","NBA","C",79,2436,3.1,1.9,0,0,0,0,1,0,0,0,0,2436,"C",5,TRUE,"Big"
"chalmma01",2009,22,1,"MIA","NBA","PG",82,2626,0.4,0.8,0.97,0.04,0,0,0,2547.22,105.04,0,0,0,"PG",1.05,TRUE,"Guard"
"chalmma01",2010,23,2,"MIA","NBA","PG",73,1807,0.8,-3.9,1,0,0,0,0,1807,0,0,0,0,"PG",1,TRUE,"Guard"
"chalmma01",2011,24,3,"MIA","NBA","PG",70,1579,8.9,0.3,0.99,0.01,0,0,0,1563.21,15.79,0,0,0,"PG",1.01,TRUE,"Guard"
"chalmma01",2012,25,4,"MIA","NBA","PG",64,1825,10.4,8.7,0.96,0.04,0,0,0,1752,73,0,0,0,"PG",1.04,TRUE,"Guard"
"chalmma01",2013,26,5,"MIA","NBA","PG",77,2068,14,10.3,0.98,0.02,0,0,0,2026.64,41.36,0,0,0,"PG",1.02,TRUE,"Guard"
"chalmma01",2014,27,6,"MIA","NBA","PG",73,2178,6.9,3.4,0.8,0.2,0,0,0,1742.4,435.6,0,0,0,"PG",1.2,TRUE,"Guard"
"chalmma01",2015,28,7,"MIA","NBA","PG",80,2368,-3.4,-1.8,0.52,0.48,0,0,0,1231.36,1136.64,0,0,0,"PG",1.48,TRUE,"Guard"
"chalmma01",2016,29,8,"TOT","NBA","PG",61,1373,2.8,3.6,0.85,0.16,0,0,0,1167.05,219.68,0,0,0,"PG",1.17,TRUE,"Guard"
"chalmma01",2018,31,9,"MEM","NBA","PG",66,1421,-2.8,6.1,0.94,0.06,0,0,0,1335.74,85.26,0,0,0,"PG",1.06,TRUE,"Guard"
"speigma01",2009,21,1,"PHI","NBA","C",79,1263,-4.9,-7,0,0,0,0.16,0.84,0,0,0,202.08,1060.92,"C",4.84,TRUE,"Big"
"speigma01",2010,22,2,"PHI","NBA","C",62,1016,-10.2,-7.3,0,0,0,0.05,0.95,0,0,0,50.8,965.2,"C",4.95,TRUE,"Big"
"speigma01",2011,23,3,"PHI","NBA","C",64,734,4.5,3.5,0,0,0,0.07,0.93,0,0,0,51.38,682.62,"C",4.93,TRUE,"Big"
"speigma01",2012,24,4,"MEM","NBA","PF",60,1345,-2.1,-7.5,0,0,0,0.69,0.31,0,0,0,928.05,416.95,"PF",4.31,TRUE,"Big"
"speigma01",2013,25,5,"TOT","NBA","C",79,1300,-4.8,-5.3,0,0,0,0.21,0.79,0,0,0,273,1027,"C",4.79,TRUE,"Big"
"speigma01",2014,26,6,"GSW","NBA","C",79,982,-6.3,-15,0,0,0,0.14,0.86,0,0,0,137.48,844.52,"C",4.86,TRUE,"Big"
"speigma01",2015,27,7,"GSW","NBA","C",76,1207,7.3,-5.1,0,0,0,0.05,0.95,0,0,0,60.35,1146.65,"C",4.95,TRUE,"Big"
"speigma01",2016,28,8,"GSW","NBA","C",72,832,1.6,-12,0,0,0,0.17,0.84,0,0,0,141.44,698.88,"C",4.88,TRUE,"Big"
"speigma01",2017,29,9,"LAC","NBA","C",82,1286,-2.2,-9.3,0,0,0,0.07,0.93,0,0,0,90.02,1195.98,"C",4.93,TRUE,"Big"
"speigma01",2018,30,10,"ORL","NBA","C",52,675,-0.1,6.1,0,0,0,0.07,0.93,0,0,0,47.25,627.75,"C",4.93,TRUE,"Big"
"beaslmi01",2009,20,1,"MIA","NBA","PF",81,2009,-0.6,-1.3,0,0,0,0.52,0.48,0,0,0,1044.68,964.32,"PF",4.48,TRUE,"Big"
"beaslmi01",2010,21,2,"MIA","NBA","PF",78,2328,0.1,-6.7,0,0,0,0.84,0.16,0,0,0,1955.52,372.48,"PF",4.16,TRUE,"Big"
"beaslmi01",2011,22,3,"MIN","NBA","SF",73,2361,-5.8,3,0,0,0.57,0.41,0.02,0,0,1345.77,968.01,47.22,"SF",3.45,TRUE,"Wing"
"beaslmi01",2012,23,4,"MIN","NBA","SF",47,1087,-3.3,-1.9,0,0,0.73,0.26,0.01,0,0,793.51,282.62,10.87,"SF",3.28,TRUE,"Wing"
"beaslmi01",2013,24,5,"PHO","NBA","SF",75,1554,-11.3,-7.1,0,0.01,0.7,0.3,0,0,15.54,1087.8,466.2,0,"SF",3.32,TRUE,"Wing"
"beaslmi01",2014,25,6,"MIA","NBA","SF",55,831,-2.1,-9.4,0,0.03,0.66,0.31,0,0,24.93,548.46,257.61,0,"SF",3.28,TRUE,"Wing"
"beaslmi01",2015,26,7,"MIA","NBA","PF",24,505,1.3,4.7,0,0,0,0.72,0.28,0,0,0,363.6,141.4,"PF",4.28,TRUE,"Big"
"beaslmi01",2016,27,8,"HOU","NBA","PF",20,363,-9.6,-10.6,0,0,0.05,0.88,0.07,0,0,18.15,319.44,25.41,"PF",4.02,TRUE,"Big"
"beaslmi01",2017,28,9,"MIL","NBA","PF",56,935,-2,-2.7,0,0,0.24,0.74,0.02,0,0,224.4,691.9,18.7,"PF",3.78,TRUE,"Wing"
"beaslmi01",2018,29,10,"NYK","NBA","PF",74,1653,-5,-1.9,0,0,0.05,0.93,0.03,0,0,82.65,1537.29,49.59,"PF",4.02,TRUE,"Big"
"beaslmi01",2019,30,11,"LAL","NBA","PF",26,277,-6,-4.5,0,0,0.01,0.87,0.12,0,0,2.77,240.99,33.24,"PF",4.11,TRUE,"Big"
"taylomi01",2009,23,1,"LAC","NBA","PG",51,771,-8.7,1.5,1,0,0,0,0,771,0,0,0,0,"PG",1,TRUE,"Guard"
"jawaina01",2009,22,1,"TOR","NBA","PF",6,19,-29.5,-26.6,0,0,0,0.65,0.36,0,0,0,12.35,6.84,"PF",4.4,TRUE,"Big"
"jawaina01",2010,23,2,"MIN","NBA","C",39,412,-9.6,0.4,0,0,0,0.5,0.5,0,0,0,206,206,"PF",4.5,TRUE,"Big"
